Id,Fontes de dados mais usadas,Dados relacionais (estruturados em bancos SQL),Dados armazenados em bancos NoSQL,Imagens,Textos/Documentos,Vídeos,Áudios,Planilhas,Dados georeferenciados,Linguagens de programação utilizadas,SQL,R ,Python,C/C++/C#,.NET,Java,Julia,SAS/Stata,Visual Basic/VBA,Scala,Matlab,Rust,PHP,JavaScript,Não utilizo nenhuma linguagem,Ferramenta de BI utilizada no dia a dia,Microsoft PowerBI,Qlik View/Qlik Sense,Tableau,Metabase,Superset,Redash,Looker,Looker Studio(Google Data Studio),Amazon Quicksight,Mode,Alteryx,MicroStrategy,IBM Analytics/Cognos,SAP Business Objects/SAP Analytics,Oracle Business Intelligence,Salesforce/Einstein Analytics,Birst,SAS Visual Analytics,Grafana,TIBCO Spotfire,Pentaho,Fazemos todas as análises utilizando apenas Excel ou planilhas do google,Não utilizo nenhuma ferramenta de BI no trabalho
mt59fw4zoq9g3jsfbwq80qfjmt59fwcu,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metabase,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtbbqypz3q0y4v441yjmtbbqymrh9hjv,"Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Python, SQL",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não utilizo nenhuma ferramenta de BI no trabalho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mtch28nnzxx5obfbulmtch2o4rd9xbe1,"Vídeos, Planilhas",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Não utilizo nenhuma das linguagens listadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Não utilizo nenhuma ferramenta de BI no trabalho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mu5v033dwin8wqifqk72mu5v0336usr9,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
muagxhuc0g99d230p2fv5nlmuagxjwo9,Planilhas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
muwdqfcg5o9onvk5hmuwdqe46z2lcx1g,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python, Visual Basic/VBA",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pentaho, Microsoft PowerBI",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mv4y46qucr1hn4fes8389mv4y472fsse,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"IBM Analytics/Cognos, Tableau, Microsoft PowerBI",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvp8woryshu6hixuomvp8wor89zhhzvl,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python, JavaScript",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Grafana, Amazon Quicksight, Amazon Quicksight, Metabase",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mvz5mmfd58g7ndngwi9amvz5myocmeq6,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, R",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Tableau, Microsoft PowerBI, Looker Studio (antigo Google Data Studio)",1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mwaupjkt73sonaskq5zmwaupjkz3w7i5,Planilhas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Não utilizo nenhuma das linguagens listadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"SAS Visual Analytics, Microsoft PowerBI",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mwg6r8a0cghhypznvmwg2y8qac5ltf3h,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Microsoft PowerBI, Qlik View/Qlik Sense",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mwuigjgj2gdti7brnawgt1fumwuigjty,Planilhas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Não utilizo nenhuma das linguagens listadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Qlik View/Qlik Sense,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mx2wadizs65m3r99fnmx2wadi7vg0090,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SQL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não utilizo nenhuma ferramenta de BI no trabalho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mxbd1n9dnccavzw6ga0v5omxbd1nd8x8,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Salesforce/Einstein Analytics, Grafana, Tableau, Microsoft PowerBI",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mxldmqyd99h2d2a56ak8mxldmqtiyvn9,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Tableau, Looker",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mykp470kdqt61ewomykp0y6bnr6cdn9f,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python, C/C++/C#, JavaScript",1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Fazemos todas as análises utilizando apenas Excel ou planilhas do google,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mzbmabflc3kelmzbmbhg551ky9xtz3og,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python, SAS/Stata",1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Microsoft PowerBI, Tableau, Metabase",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mzgvs414bqsqpdmzgvss0wcj4pl3ekea,"Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tableau,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mzm38fzscvb77k6vmzm38fpkvf3qfahg,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mzvzhqaqolgys4y661yucs7mzvzhib2z,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Alteryx, Tableau",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n0b72zywhtdjdwn0c962n0b72zywkuh1,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python, PHP",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n0fbmjbdbd68n1xzbmc12n0fbmjbdbg8,"Dados relacionais (estruturados em bancos SQL), Textos/Documentos",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"SQL, R, Python",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Microsoft PowerBI, Pentaho",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
n0j78jmyngedro95s4kc8n0j78v4y03g,"Dados armazenados em bancos NoSQL, Dados relacionais (estruturados em bancos SQL)",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não utilizo nenhuma ferramenta de BI no trabalho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
n0mg8bdq2lsj59l6n0mg8brk8j8w57a6,Textos/Documentos,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Python, SQL",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não utilizo nenhuma ferramenta de BI no trabalho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
n0ukfjgxlv6uw5n0ukfyhvtf7g1k1jar,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n1x1bli7gj8cz5t736gwn1x1ipbpo0lq,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python, Scala",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Metabase, Looker Studio (antigo Google Data Studio)",0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n22l6o8maa3w3m3n22l6n3fa89400htk,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, C/C++/C#, .NET",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Microsoft PowerBI, Grafana",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
n26waehvz1aw6djm9bn26waehet7r973,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, R, Python, C/C++/C#, Java, PHP, JavaScript",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"Amazon Quicksight, Microsoft PowerBI, Amazon Quicksight",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n2aoi2k3257urb204jn2aclrn8fn3x3q,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Tableau, Microsoft PowerBI",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n3a7t3wswismpxnn3a7t3wyqous2na2t,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python, Java, Visual Basic/VBA",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pentaho, Microsoft PowerBI",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
n3brughsckfvk6u40xn3brmzxqni3a9u,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n3cm8s9urpoz08bznt7x2n3cmyvzokj6,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, SAS/Stata",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n3kwaeqhwhco7gm9cn3kwaeqrsujw741,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pentaho, Microsoft PowerBI",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
n3ni95q167gdx6ft42gyn3ni95za8zed,"Planilhas, Dados relacionais (estruturados em bancos SQL)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SQL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IBM Analytics/Cognos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n3wpq9ch6lo76sxsn3w371lygflh3kn5,Planilhas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Python,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n3xmq7a279ut9phen3xm3zp7mtn64cg3,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MicroStrategy, Microsoft PowerBI",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n4hmzwgcbrv46oojn4hmzene36ty2cyc,"Planilhas, Dados relacionais (estruturados em bancos SQL)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Scala, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Looker Studio (antigo Google Data Studio), Looker",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n4jf902lnrjc4x7f031x6n4jf902lb1f,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Microsoft PowerBI, Pentaho",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
n53c6rsd3j5qih2efibfn53c6z1r1ws1,Planilhas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Python,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Outra opção,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n54d86gh81fynwhkuaj3jn54d86qkdx3,"Planilhas, Dados relacionais (estruturados em bancos SQL)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Python, SQL",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Microsoft PowerBI, Pentaho, SAS Visual Analytics",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
n5mltp6yeifpl4pgmhn5mlkp5l9izh44,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, SAS/Stata",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TIBCO Spotfire, Microsoft PowerBI",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
n6pzcpgni1v4n6pztisntesnxxxiiefx,"Planilhas, Imagens",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Não utilizo nenhuma das linguagens listadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n6to56e24mrj77ps1fqqn6to56a1e9qk,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, R, Python, SAS/Stata",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Microsoft PowerBI, Amazon Quicksight, Alteryx, Amazon Quicksight",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n7kqi3baof6sk114o0atn7kqi3w6rg31,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SQL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fazemos todas as análises utilizando apenas Excel ou planilhas do google, Tableau, Looker Studio (antigo Google Data Studio)",0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
n8t0c8en0qfi5dldrn8t0cfvvqcvv22r,Planilhas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Visual Basic/VBA, Python",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Microsoft PowerBI, Fazemos todas as análises utilizando apenas Excel ou planilhas do google",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
n96mh4cax4u0lnutln96mhzte9jl0qxl,"Planilhas, Dados relacionais (estruturados em bancos SQL)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Python,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não utilizo nenhuma ferramenta de BI no trabalho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
n977t0p0xvlx4dpi3aoun977tr9rlm9a,Planilhas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SQL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n9sobqh98mjbiu8yqxrn9sobqheao7i8,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Looker, Tableau, Looker Studio (antigo Google Data Studio)",0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n9yj9vdbefrz1i5yvn9yj21vsurjt8p4,Planilhas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python, R",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Tableau, Alteryx",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
na6iv12wcodvzmna6ib2mpqwj2w8zf74,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python, R",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tableau,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nb3y2wo6wvf2sbj3dinb3y2wfcxbw6qa,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SQL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Qlik View/Qlik Sense,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
